date,leading_indicator,coincident_indicator,lagging_indicator,MSCI_EMI,MSCI_IMI,MSCI_ACWI,JSE_ALSI
2006-05-24,100.14,80.14,105.7,4933.86,0.0,5180.65,20014.29
2006-05-25,100.14,80.14,105.7,4881.7,0.0,5160.7,20026.38
2006-05-26,100.14,80.14,105.7,5017.82,0.0,5231.97,20696.16
2006-05-29,100.14,80.14,105.7,5028.4,0.0,5226.63,20829.18
2006-05-30,100.14,80.14,105.7,5061.26,0.0,5309.94,20473.97
2006-05-31,100.14,80.14,105.7,5041.43,0.0,5346.82,20565.46
2006-06-01,100.94,80.75,107.05,4951.04,0.0,5281.58,20358.25
2006-06-02,100.94,80.75,107.05,5106.28,0.0,5386.13,20874.86
2006-06-05,100.94,80.75,107.05,5043.32,0.0,5304.94,20856.42
2006-06-06,100.94,80.75,107.05,5021.88,0.0,5308.2,20007.75
2006-06-07,100.94,80.75,107.05,4880.74,0.0,5246.61,19690.8
2006-06-08,100.94,80.75,107.05,4686.05,0.0,5148.95,18414.69
2006-06-09,100.94,80.75,107.05,4771.63,0.0,5211.6,19324.72
2006-06-12,100.94,80.75,107.05,4691.93,0.0,5144.54,19140.06
2006-06-13,100.94,80.75,107.05,4543.81,0.0,5091.63,18380.06
2006-06-14,100.94,80.75,107.05,4598.64,0.0,5121.9,18753.72
2006-06-15,100.94,80.75,107.05,4723.95,0.0,5255.6,19698.94
2006-06-16,100.94,80.75,107.05,4860.8,0.0,5283.62,19794.98
2006-06-19,100.94,80.75,107.05,4910.06,0.0,5334.89,19891.03
2006-06-20,100.94,80.75,107.05,4890.21,0.0,5379.78,20282.52
2006-06-21,100.94,80.75,107.05,4969.2,0.0,5466.83,20676.72
2006-06-22,100.94,80.75,107.05,5155.16,0.0,5637.5,20696.66
2006-06-23,100.94,80.75,107.05,5189.75,0.0,5690.88,20499.83
2006-06-26,100.94,80.75,107.05,5161.37,0.0,5676.8,20310.79
2006-06-27,100.94,80.75,107.05,5144.06,0.0,5579.73,20229.58
2006-06-28,100.94,80.75,107.05,5121.51,0.0,5537.47,20211.5
2006-06-29,100.94,80.75,107.05,5144.23,0.0,5557.25,20763.89
2006-06-30,100.94,80.75,107.05,5355.37,0.0,5696.65,21237.87
2006-07-03,102.77,81.29,106.95,5324.76,0.0,5616.41,21400.43
2006-07-04,102.77,81.29,106.95,5360.08,0.0,5638.35,21368.16
2006-07-05,102.77,81.29,106.95,5416.79,0.0,5751.64,20935.92
2006-07-06,102.77,81.29,106.95,5366.9,0.0,5695.3,21243.83
2006-07-07,102.77,81.29,106.95,5347.01,0.0,5654.45,21358.31
2006-07-10,102.77,81.29,106.95,5374.12,0.0,5653.51,21346.57
2006-07-11,102.77,81.29,106.95,5337.32,0.0,5631.32,21267.97
2006-07-12,102.77,81.29,106.95,5384.09,0.0,5631.8,21591.68
2006-07-13,102.77,81.29,106.95,5329.24,0.0,5636.57,20963.97
2006-07-14,102.77,81.29,106.95,5210.62,0.0,5535.07,20676.2
2006-07-17,102.77,81.29,106.95,5147.75,0.0,5519.46,20268.57
2006-07-18,102.77,81.29,106.95,5095.41,0.0,5432.85,20242.57
2006-07-19,102.77,81.29,106.95,5090.22,0.0,5449.49,20795.6
2006-07-20,102.77,81.29,106.95,5122.87,0.0,5402.94,20520.86
2006-07-21,102.77,81.29,106.95,5136.18,0.0,5416.95,20179.65
2006-07-24,102.77,81.29,106.95,5116.09,0.0,5448.66,20358.87
2006-07-25,102.77,81.29,106.95,5174.37,0.0,5487.41,20413.0
2006-07-26,102.77,81.29,106.95,5146.26,0.0,5450.36,20553.85
2006-07-27,102.77,81.29,106.95,5155.18,0.0,5389.32,20827.37
2006-07-28,102.77,81.29,106.95,5190.74,0.0,5486.48,20732.41
2006-07-31,102.77,81.29,106.95,5226.61,0.0,5520.72,20885.57
2006-08-01,102.72,81.9,107.18,5182.97,0.0,5490.44,20616.98
2006-08-02,102.72,81.9,107.18,5213.41,0.0,5519.55,20778.06
2006-08-03,102.72,81.9,107.18,5183.31,0.0,5473.49,20703.01
2006-08-04,102.72,81.9,107.18,5199.65,0.0,5476.58,21001.68
2006-08-07,102.72,81.9,107.18,5158.42,0.0,5406.95,20683.39
2006-08-08,102.72,81.9,107.18,5197.49,0.0,5419.05,20793.45
2006-08-09,102.72,81.9,107.18,5184.94,0.0,5367.91,20666.76
2006-08-10,102.72,81.9,107.18,5180.04,0.0,5375.09,20540.08
2006-08-11,102.72,81.9,107.18,5217.93,0.0,5396.66,20700.59
2006-08-14,102.72,81.9,107.18,5258.77,0.0,5468.65,20770.57
2006-08-15,102.72,81.9,107.18,5262.0,0.0,5515.08,20950.18
2006-08-16,102.72,81.9,107.18,5270.09,0.0,5503.0,21080.52
2006-08-17,102.72,81.9,107.18,5332.33,0.0,5558.86,21385.14
2006-08-18,102.72,81.9,107.18,5462.67,0.0,5738.4,21279.32
2006-08-21,102.72,81.9,107.18,5429.45,0.0,5735.6,21733.98
2006-08-22,102.72,81.9,107.18,5532.08,0.0,5812.06,21990.14
2006-08-23,102.72,81.9,107.18,5505.11,0.0,5806.5,21657.09
2006-08-24,102.72,81.9,107.18,5459.71,0.0,5793.03,21664.66
2006-08-25,102.72,81.9,107.18,5500.8,0.0,5816.18,21767.62
2006-08-28,102.72,81.9,107.18,5489.53,0.0,5828.44,21945.34
2006-08-29,102.72,81.9,107.18,5474.35,0.0,5789.09,21670.24
2006-08-30,102.72,81.9,107.18,5497.85,0.0,5795.27,22051.38
2006-08-31,102.72,81.9,107.18,5551.03,0.0,5880.35,21953.8
2006-09-01,101.94,82.52,106.41,5607.54,0.0,5926.51,22212.57
2006-09-04,101.94,82.52,106.41,5650.19,0.0,5923.01,22480.54
2006-09-05,101.94,82.52,106.41,5647.76,0.0,5918.75,22438.48
2006-09-06,101.94,82.52,106.41,5697.44,0.0,5970.11,22375.73
2006-09-07,101.94,82.52,106.41,5684.68,0.0,5975.99,21884.88
2006-09-08,101.94,82.52,106.41,5702.82,0.0,6005.29,21718.58
2006-09-11,101.94,82.52,106.41,5539.63,0.0,5915.32,21054.39
2006-09-12,101.94,82.52,106.41,5562.75,0.0,5951.98,21261.7
2006-09-13,101.94,82.52,106.41,5592.51,0.0,5948.15,21318.22
2006-09-14,101.94,82.52,106.41,5691.69,0.0,6051.78,21471.2
2006-09-15,101.94,82.52,106.41,5704.31,0.0,6042.31,21380.78
2006-09-18,101.94,82.52,106.41,5694.91,0.0,5965.5,21418.43
2006-09-19,101.94,82.52,106.41,5751.73,0.0,6018.11,21517.4
2006-09-20,101.94,82.52,106.41,5751.41,0.0,6065.55,21627.42
2006-09-21,101.94,82.52,106.41,5878.29,0.0,6226.03,21886.4
2006-09-22,101.94,82.52,106.41,5842.55,0.0,6235.04,22008.98
2006-09-25,101.94,82.52,106.41,5820.45,0.0,6239.95,22085.82
2006-09-26,101.94,82.52,106.41,5864.45,0.0,6279.09,22162.65
2006-09-27,101.94,82.52,106.41,5920.99,0.0,6318.78,22249.72
2006-09-28,101.94,82.52,106.41,5971.23,0.0,6346.21,22491.3
2006-09-29,101.94,82.52,106.41,6042.57,0.0,6429.07,22374.58
2006-09-30,101.94,82.52,106.41,6027.7,0.0,6405.88,22463.72
2006-10-02,101.75,83.09,107.26,6012.82,0.0,6382.69,22552.86
2006-10-03,101.75,83.09,107.26,6109.83,0.0,6516.15,22274.14
2006-10-04,101.75,83.09,107.26,6096.31,0.0,6548.35,22367.15
2006-10-05,101.75,83.09,107.26,6119.6,0.0,6536.4,22475.14
2006-10-06,101.75,83.09,107.26,6131.98,0.0,6528.1,22511.61
2006-10-09,101.75,83.09,107.26,6125.64,0.0,6540.15,22773.36
2006-10-10,101.75,83.09,107.26,6086.73,0.0,6478.38,22799.56
2006-10-11,101.75,83.09,107.26,6039.66,0.0,6418.37,22679.38
2006-10-12,101.75,83.09,107.26,5944.52,0.0,6326.76,22751.49
2006-10-13,101.75,83.09,107.26,6012.78,0.0,6317.99,22840.3
2006-10-16,101.75,83.09,107.26,6040.05,0.0,6343.47,23141.09
2006-10-17,101.75,83.09,107.26,6107.94,0.0,6424.27,23155.11
2006-10-18,101.75,83.09,107.26,6117.58,0.0,6427.77,23209.26
2006-10-19,101.75,83.09,107.26,6048.02,0.0,6365.03,23254.9
2006-10-20,101.75,83.09,107.26,6089.8,0.0,6422.06,23337.66
2006-10-23,101.75,83.09,107.26,6167.88,0.0,6546.28,23469.79
2006-10-24,101.75,83.09,107.26,6215.72,0.0,6576.48,23532.81
2006-10-25,101.75,83.09,107.26,6115.23,0.0,6465.07,23489.48
2006-10-26,101.75,83.09,107.26,6083.68,0.0,6433.02,23212.71
2006-10-27,101.75,83.09,107.26,6044.6,0.0,6381.91,23062.26
2006-10-30,101.75,83.09,107.26,6042.77,0.0,6429.0,23200.0
2006-10-31,101.75,83.09,107.26,5986.93,0.0,6318.6,23338.16
2006-11-01,100.92,83.95,107.81,6063.11,0.0,6327.68,23600.52
2006-11-02,100.92,83.95,107.81,6085.45,0.0,6347.79,23527.62
2006-11-03,100.92,83.95,107.81,6090.16,0.0,6303.14,23590.57
2006-11-06,100.92,83.95,107.81,6104.05,0.0,6338.19,23950.99
2006-11-07,100.92,83.95,107.81,6084.06,0.0,6307.81,24022.61
2006-11-08,100.92,83.95,107.81,6103.82,0.0,6334.04,23952.68
2006-11-09,100.92,83.95,107.81,6090.48,0.0,6258.38,23684.67
2006-11-10,100.92,83.95,107.81,6080.64,0.0,6260.7,23819.21
2006-11-13,100.92,83.95,107.81,6125.65,0.0,6314.14,23566.96
2006-11-14,100.92,83.95,107.81,6122.72,0.0,6292.14,23674.39
2006-11-15,100.92,83.95,107.81,6094.71,0.0,6278.92,23659.44
2006-11-16,100.92,83.95,107.81,6156.9,0.0,6326.68,23436.27
2006-11-17,100.92,83.95,107.81,6121.49,0.0,6332.16,23188.8
2006-11-20,100.92,83.95,107.81,6085.99,0.0,6276.96,23603.55
2006-11-21,100.92,83.95,107.81,6123.34,0.0,6286.29,23792.06
2006-11-22,100.92,83.95,107.81,6139.9,0.0,6282.3,23899.11
2006-11-23,100.92,83.95,107.81,6168.67,0.0,6303.77,23858.28
2006-11-24,100.92,83.95,107.81,6134.69,0.0,6254.93,23990.87
2006-11-27,100.92,83.95,107.81,6110.94,0.0,6168.11,23809.72
2006-11-28,100.92,83.95,107.81,6061.85,0.0,6189.62,23564.36
2006-11-29,100.92,83.95,107.81,6198.0,0.0,6305.39,23691.74
2006-11-30,100.92,83.95,107.81,6229.57,0.0,6309.32,23949.95
2006-12-01,100.51,84.55,108.57,6320.42,0.0,6383.27,24070.92
2006-12-04,100.51,84.55,108.57,6278.26,0.0,6355.55,24073.2
2006-12-05,100.51,84.55,108.57,6274.18,0.0,6312.49,24191.44
2006-12-06,100.51,84.55,108.57,6287.98,0.0,6315.7,23946.47
2006-12-07,100.51,84.55,108.57,6248.82,0.0,6272.75,23856.59
2006-12-08,100.51,84.55,108.57,6252.98,0.0,6319.03,23760.59
2006-12-11,100.51,84.55,108.57,6177.89,0.0,6265.51,23703.51
2006-12-12,100.51,84.55,108.57,6101.64,0.0,6234.93,23555.11
2006-12-13,100.51,84.55,108.57,6088.33,0.0,6230.24,23711.17
2006-12-14,100.51,84.55,108.57,6171.8,0.0,6279.57,23965.91
2006-12-15,100.51,84.55,108.57,6196.92,0.0,6273.1,24149.06
2006-12-18,100.51,84.55,108.57,6275.88,0.0,6311.01,24137.27
2006-12-19,100.51,84.55,108.57,6183.68,0.0,6308.82,24118.23
2006-12-20,100.51,84.55,108.57,6162.24,0.0,6231.75,24447.02
2006-12-21,100.51,84.55,108.57,6244.92,0.0,6296.0,24825.0
2006-12-22,100.51,84.55,108.57,6246.22,0.0,6272.75,24631.33
2006-12-25,100.51,84.55,108.57,6275.66,0.0,6307.64,24731.64
2006-12-26,100.51,84.55,108.57,6288.95,0.0,6321.7,24831.96
2006-12-27,100.51,84.55,108.57,6382.55,0.0,6384.3,24932.27
2006-12-28,100.51,84.55,108.57,6340.35,0.0,6312.19,24985.81
2006-12-29,100.51,84.55,108.57,6379.41,0.0,6322.55,24915.2
2006-12-31,100.51,84.55,108.57,6384.16,0.0,6326.89,24995.7
2007-01-01,100.36,85.48,108.42,6388.91,0.0,6331.23,25076.21
2007-01-02,100.36,85.48,108.42,6397.58,0.0,6295.04,25156.71
2007-01-03,100.36,85.48,108.42,6417.79,0.0,6326.99,24600.96
2007-01-04,100.36,85.48,108.42,6392.56,0.0,6374.79,24201.02
2007-01-05,100.36,85.48,108.42,6469.34,0.0,6477.02,24261.06
2007-01-08,100.36,85.48,108.42,6406.21,0.0,6454.88,24412.47
2007-01-09,100.36,85.48,108.42,6394.27,0.0,6526.69,24603.61
2007-01-10,100.36,85.48,108.42,6302.74,0.0,6476.06,24535.63
2007-01-11,100.36,85.48,108.42,6353.68,0.0,6522.4,24677.47
2007-01-12,100.36,85.48,108.42,6399.57,0.0,6545.98,24908.87
2007-01-15,100.36,85.48,108.42,6450.04,0.0,6538.6,25194.73
2007-01-16,100.36,85.48,108.42,6475.45,0.0,6562.28,25155.45
2007-01-17,100.36,85.48,108.42,6409.12,0.0,6506.25,24980.44
2007-01-18,100.36,85.48,108.42,6422.52,0.0,6485.45,25231.5
2007-01-19,100.36,85.48,108.42,6403.16,0.0,6490.77,24920.95
2007-01-22,100.36,85.48,108.42,6415.17,0.0,6443.64,25139.78
2007-01-23,100.36,85.48,108.42,6410.39,0.0,6451.94,25103.68
2007-01-24,100.36,85.48,108.42,6515.83,0.0,6529.42,25444.28
2007-01-25,100.36,85.48,108.42,6571.99,0.0,6564.02,25572.39
2007-01-26,100.36,85.48,108.42,6547.07,0.0,6582.37,25377.29
2007-01-29,100.36,85.48,108.42,6544.64,0.0,6638.06,25341.81
2007-01-30,100.36,85.48,108.42,6549.6,0.0,6642.27,25481.25
2007-01-31,100.36,85.48,108.42,6480.72,0.0,6573.87,25447.73
2007-02-01,100.62,86.39,109.34,6513.78,0.0,6589.93,25782.38
2007-02-02,100.62,86.39,109.34,6589.51,0.0,6627.66,25679.19
2007-02-05,100.62,86.39,109.34,6651.31,0.0,6661.05,25605.18
2007-02-06,100.62,86.39,109.34,6639.88,0.0,6628.09,25933.81
2007-02-07,100.62,86.39,109.34,6630.17,0.0,6639.71,25915.9
2007-02-08,100.62,86.39,109.34,6578.1,0.0,6590.87,25596.86
2007-02-09,100.62,86.39,109.34,6627.42,0.0,6632.28,25666.81
2007-02-12,100.62,86.39,109.34,6619.96,0.0,6677.7,25820.61
2007-02-13,100.62,86.39,109.34,6608.96,0.0,6688.37,26023.35
2007-02-14,100.62,86.39,109.34,6653.16,0.0,6709.57,26311.42
2007-02-15,100.62,86.39,109.34,6699.83,0.0,6732.73,26521.1
2007-02-16,100.62,86.39,109.34,6688.12,0.0,6701.84,26511.08
2007-02-19,100.62,86.39,109.34,6655.27,0.0,6665.96,26623.23
2007-02-20,100.62,86.39,109.34,6644.55,0.0,6680.22,26514.77
2007-02-21,100.62,86.39,109.34,6686.63,0.0,6695.55,26306.3
2007-02-22,100.62,86.39,109.34,6655.71,0.0,6631.39,26697.7
2007-02-23,100.62,86.39,109.34,6647.67,0.0,6658.9,26792.39
2007-02-26,100.62,86.39,109.34,6640.91,0.0,6661.95,26932.15
2007-02-27,100.62,86.39,109.34,6559.56,0.0,6615.85,26078.3
2007-02-28,100.62,86.39,109.34,6461.34,0.0,6574.45,25795.99
2007-03-01,101.08,86.66,111.36,6390.13,0.0,6558.08,25336.58
2007-03-02,101.08,86.66,111.36,6451.42,0.0,6603.35,25561.12
2007-03-05,101.08,86.66,111.36,6306.05,0.0,6588.6,24919.46
2007-03-06,101.08,86.66,111.36,6364.25,0.0,6591.07,25228.11
2007-03-07,101.08,86.66,111.36,6401.61,0.0,6634.02,25280.4
2007-03-08,101.08,86.66,111.36,6499.89,0.0,6676.12,25616.63
2007-03-09,101.08,86.66,111.36,6521.66,0.0,6661.18,25923.48
2007-03-12,101.08,86.66,111.36,6558.61,0.0,6680.64,26012.12
2007-03-13,101.08,86.66,111.36,6657.71,0.0,6738.9,25853.05
2007-03-14,101.08,86.66,111.36,6459.11,0.0,6600.78,25250.06
2007-03-15,101.08,86.66,111.36,6531.43,0.0,6656.93,25662.31
2007-03-16,101.08,86.66,111.36,6587.13,0.0,6713.35,25839.13
2007-03-19,101.08,86.66,111.36,6636.03,0.0,6756.08,26161.53
2007-03-20,101.08,86.66,111.36,6616.76,0.0,6747.41,26360.93
2007-03-21,101.08,86.66,111.36,6596.42,0.0,6716.64,26507.92
2007-03-22,101.08,86.66,111.36,6617.07,0.0,6704.54,26654.9
2007-03-23,101.08,86.66,111.36,6632.16,0.0,6716.66,26913.62
2007-03-26,101.08,86.66,111.36,6652.8,0.0,6719.22,26756.29
2007-03-27,101.08,86.66,111.36,6684.28,0.0,6749.23,26839.63
2007-03-28,101.08,86.66,111.36,6674.17,0.0,6765.83,26829.8
2007-03-29,101.08,86.66,111.36,6684.42,0.0,6723.88,27150.59
2007-03-30,101.08,86.66,111.36,6725.26,0.0,6732.37,27267.24
2007-03-31,101.08,86.66,111.36,6712.7,0.0,6730.63,27343.06
2007-04-02,100.04,86.65,111.58,6700.15,0.0,6728.88,27418.88
2007-04-03,100.04,86.65,111.58,6708.75,0.0,6733.74,27568.17
2007-04-04,100.04,86.65,111.58,6753.66,0.0,6733.97,27525.74
2007-04-05,100.04,86.65,111.58,6753.25,0.0,6733.82,27547.85
2007-04-06,100.04,86.65,111.58,6737.74,0.0,6715.97,27657.11
2007-04-09,100.04,86.65,111.58,6803.84,0.0,6734.81,27766.36
2007-04-10,100.04,86.65,111.58,6841.38,0.0,6786.48,27875.62
2007-04-11,100.04,86.65,111.58,6859.07,0.0,6761.37,27638.64
2007-04-12,100.04,86.65,111.58,6857.99,0.0,6783.13,27822.27
2007-04-13,100.04,86.65,111.58,6937.17,0.0,6843.39,28132.45
2007-04-16,100.04,86.65,111.58,6944.16,0.0,6846.14,28379.51
2007-04-17,100.04,86.65,111.58,6854.25,0.0,6780.18,28506.72
2007-04-18,100.04,86.65,111.58,6838.17,0.0,6788.5,28148.52
2007-04-19,100.04,86.65,111.58,6759.0,0.0,6757.34,28098.66
2007-04-20,100.04,86.65,111.58,6882.98,0.0,6835.86,28367.54
2007-04-23,100.04,86.65,111.58,6928.79,0.0,6862.82,28501.7
2007-04-24,100.04,86.65,111.58,6860.18,0.0,6787.81,28150.75
2007-04-25,100.04,86.65,111.58,6807.33,0.0,6764.35,28223.31
2007-04-26,100.04,86.65,111.58,6873.73,0.0,6819.25,28076.19
2007-04-27,100.04,86.65,111.58,6839.43,0.0,6829.45,28123.39
2007-04-30,100.04,86.65,111.58,6825.12,0.0,6820.12,28170.6
2007-05-01,100.33,86.99,110.74,6790.51,0.0,6782.91,28249.36
2007-05-02,100.33,86.99,110.74,6821.58,0.0,6825.1,28328.12
2007-05-03,100.33,86.99,110.74,6843.87,0.0,6790.05,28278.23
2007-05-04,100.33,86.99,110.74,6879.57,0.0,6801.84,28649.7
2007-05-07,100.33,86.99,110.74,6855.89,0.0,6781.98,28797.79
2007-05-08,100.33,86.99,110.74,6839.82,0.0,6772.17,28161.78
2007-05-09,100.33,86.99,110.74,6873.08,0.0,6796.77,28354.41
2007-05-10,100.33,86.99,110.74,6962.29,0.0,6847.02,28438.86
2007-05-11,100.33,86.99,110.74,6854.64,0.0,6797.38,28671.48
2007-05-14,100.33,86.99,110.74,6917.76,0.0,6810.15,28094.8
2007-05-15,100.33,86.99,110.74,6837.52,0.0,6767.43,28059.27
2007-05-16,100.33,86.99,110.74,6962.59,0.0,6835.25,28046.8
2007-05-17,100.33,86.99,110.74,7031.18,0.0,6897.63,27884.36
2007-05-18,100.33,86.99,110.74,7018.83,0.0,6905.65,28331.45
2007-05-21,100.33,86.99,110.74,7086.26,0.0,6929.8,28642.4
2007-05-22,100.33,86.99,110.74,7173.21,0.0,7003.62,28629.38
2007-05-23,100.33,86.99,110.74,7171.74,0.0,7033.42,29087.49
2007-05-24,100.33,86.99,110.74,7157.04,0.0,7035.75,28812.94
2007-05-25,100.33,86.99,110.74,7107.26,0.0,6989.26,28533.03
2007-05-28,100.33,86.99,110.74,7130.68,0.0,7000.35,28637.22
2007-05-29,100.33,86.99,110.74,7169.59,0.0,7072.1,28665.96
2007-05-30,100.33,86.99,110.74,7109.15,0.0,7069.27,28439.4
2007-05-31,100.33,86.99,110.74,7196.44,0.0,7092.6,28627.79
2007-06-01,99.38,86.54,110.71,7291.78,0.0,7114.3,28942.78
2007-06-04,99.38,86.54,110.71,7351.86,0.0,7173.82,28837.52
2007-06-05,99.38,86.54,110.71,7395.99,0.0,7187.4,28865.9
2007-06-06,99.38,86.54,110.71,7352.83,0.0,7151.67,28538.84
2007-06-07,99.38,86.54,110.71,7398.47,0.0,7128.95,28554.32
2007-06-08,99.38,86.54,110.71,7243.32,0.0,7066.24,28169.23
2007-06-11,99.38,86.54,110.71,7301.52,0.0,7097.15,28545.57
2007-06-12,99.38,86.54,110.71,7371.7,0.0,7110.88,28299.33
2007-06-13,99.38,86.54,110.71,7320.62,0.0,7100.19,28602.95
2007-06-14,99.38,86.54,110.71,7432.03,0.0,7128.59,28988.0
2007-06-15,99.38,86.54,110.71,7459.88,0.0,7140.24,29313.78
2007-06-18,99.38,86.54,110.71,7498.07,0.0,7101.8,29318.59
2007-06-19,99.38,86.54,110.71,7500.48,0.0,7105.96,29243.19
2007-06-20,99.38,86.54,110.71,7578.0,0.0,7128.72,29510.35
2007-06-21,99.38,86.54,110.71,7586.86,0.0,7118.11,29309.7
2007-06-22,99.38,86.54,110.71,7588.73,0.0,7090.1,29094.32
2007-06-25,99.38,86.54,110.71,7579.92,0.0,7102.75,28914.44
2007-06-26,99.38,86.54,110.71,7524.84,0.0,7066.86,28746.43
2007-06-27,99.38,86.54,110.71,7422.42,0.0,7012.6,28285.1
2007-06-28,99.38,86.54,110.71,7456.62,0.0,7010.37,28402.79
2007-06-29,99.38,86.54,110.71,7431.96,0.0,6990.01,28337.22
2007-06-30,99.38,86.54,110.71,7433.02,0.0,6981.73,28520.18
2007-07-02,99.58,86.97,111.78,7434.09,0.0,6973.45,28703.13
2007-07-03,99.58,86.97,111.78,7556.15,0.0,7022.82,28755.03
2007-07-04,99.58,86.97,111.78,7603.68,0.0,7040.75,28844.31
2007-07-05,99.58,86.97,111.78,7690.02,0.0,7099.7,28896.36
2007-07-06,99.58,86.97,111.78,7703.21,0.0,7089.86,29218.33
2007-07-09,99.58,86.97,111.78,7765.76,0.0,7087.99,29714.16
2007-07-10,99.58,86.97,111.78,7790.58,0.0,7077.21,29450.59
2007-07-11,99.58,86.97,111.78,7790.03,0.0,7101.42,29643.36
2007-07-12,99.58,86.97,111.78,7842.23,0.0,7137.58,29791.27
2007-07-13,99.58,86.97,111.78,7950.41,0.0,7177.05,29961.73
2007-07-16,99.58,86.97,111.78,7923.94,0.0,7179.96,29868.22
2007-07-17,99.58,86.97,111.78,7888.46,0.0,7140.13,29606.22
2007-07-18,99.58,86.97,111.78,7829.89,0.0,7103.24,29422.66
2007-07-19,99.58,86.97,111.78,7823.46,0.0,7072.67,29621.28
2007-07-20,99.58,86.97,111.78,7910.88,0.0,7063.64,29692.04
2007-07-23,99.58,86.97,111.78,7902.94,0.0,7000.86,29885.27
2007-07-24,99.58,86.97,111.78,7929.44,0.0,6968.18,29590.81
2007-07-25,99.58,86.97,111.78,7871.91,0.0,6936.07,29105.27
2007-07-26,99.58,86.97,111.78,7910.18,0.0,6975.3,28585.84
2007-07-27,99.58,86.97,111.78,7685.84,0.0,6884.79,27714.45
2007-07-30,99.58,86.97,111.78,7749.1,0.0,6924.65,28156.23
2007-07-31,99.58,86.97,111.78,7955.19,0.0,7011.58,28561.81
2007-08-01,99.76,87.35,111.94,7596.68,0.0,6872.53,27820.11
2007-08-02,99.76,87.35,111.94,7630.06,0.0,6900.69,27859.23
2007-08-03,99.76,87.35,111.94,7674.68,0.0,6850.42,27582.01
2007-08-06,99.76,87.35,111.94,7409.97,0.0,6779.58,26904.48
2007-08-07,99.76,87.35,111.94,7485.42,0.0,6857.15,27312.07
2007-08-08,99.76,87.35,111.94,7642.22,0.0,6929.44,28208.95
2007-08-09,99.76,87.35,111.94,7716.36,0.0,6944.31,27642.62
2007-08-10,99.76,87.35,111.94,7466.23,0.0,6837.34,27076.3
2007-08-13,99.76,87.35,111.94,7546.56,0.0,6878.32,27752.71
2007-08-14,99.76,87.35,111.94,7573.01,0.0,6901.59,27369.72
2007-08-15,99.76,87.35,111.94,7504.63,0.0,6894.79,27091.13
2007-08-16,99.76,87.35,111.94,7110.38,0.0,6799.26,25991.8
2007-08-17,99.76,87.35,111.94,7020.86,0.0,6805.97,25984.85
2007-08-20,99.76,87.35,111.94,7342.36,0.0,6925.46,26640.18
2007-08-21,99.76,87.35,111.94,7328.91,0.0,6947.58,26538.95
2007-08-22,99.76,87.35,111.94,7332.73,0.0,6870.57,27241.12
2007-08-23,99.76,87.35,111.94,7452.94,0.0,6905.27,27468.07
2007-08-24,99.76,87.35,111.94,7423.02,0.0,6902.65,27417.93
2007-08-27,99.76,87.35,111.94,7615.62,0.0,6945.82,27820.58
2007-08-28,99.76,87.35,111.94,7655.3,0.0,6921.49,27479.54
2007-08-29,99.76,87.35,111.94,7469.74,0.0,6835.04,27600.96
2007-08-30,99.76,87.35,111.94,7568.13,0.0,6856.87,27909.94
2007-08-31,99.76,87.35,111.94,7738.2,0.0,6949.05,28660.35
2007-09-03,99.19,87.38,113.12,7833.98,0.0,7012.41,28887.48
2007-09-04,99.19,87.38,113.12,7844.66,0.0,7067.85,29051.96
2007-09-05,99.19,87.38,113.12,7824.95,0.0,7016.12,28696.67
2007-09-06,99.19,87.38,113.12,7833.34,0.0,7000.91,28850.19
2007-09-07,99.19,87.38,113.12,7857.84,0.0,6973.58,28311.77
2007-09-10,99.19,87.38,113.12,7730.67,0.0,6897.44,28240.7
2007-09-11,99.19,87.38,113.12,7792.67,0.0,6967.38,28858.14
2007-09-12,99.19,87.38,113.12,7790.63,0.0,6971.01,28730.17
2007-09-13,99.19,87.38,113.12,7890.14,0.0,7025.39,29086.37
2007-09-14,99.19,87.38,113.12,7901.34,0.0,6989.72,28928.05
2007-09-17,99.19,87.38,113.12,7920.02,0.0,7006.31,28536.42
2007-09-18,99.19,87.38,113.12,7854.68,0.0,6999.01,28766.34
2007-09-19,99.19,87.38,113.12,8088.31,0.0,7112.1,29808.65
2007-09-20,99.19,87.38,113.12,8114.99,0.0,7088.96,29832.3
2007-09-21,99.19,87.38,113.12,8098.41,0.0,7050.04,29709.35
2007-09-24,99.19,87.38,113.12,8139.61,0.0,7002.55,29742.69
2007-09-25,99.19,87.38,113.12,8145.63,0.0,7025.86,29776.03
2007-09-26,99.19,87.38,113.12,8174.3,0.0,7019.68,29812.38
2007-09-27,99.19,87.38,113.12,8262.76,0.0,7038.61,29944.31
2007-09-28,99.19,87.38,113.12,8255.48,0.0,7030.48,29959.19
2007-09-30,99.19,87.38,113.12,8279.8,0.0,7047.52,30063.36
2007-10-01,99.02,87.96,113.01,8304.12,0.0,7064.55,30167.52
2007-10-02,99.02,87.96,113.01,8599.92,0.0,7184.93,30430.71
2007-10-03,99.02,87.96,113.01,8532.81,0.0,7158.22,30730.1
2007-10-04,99.02,87.96,113.01,8434.13,0.0,7135.47,30890.37
2007-10-05,99.02,87.96,113.01,8446.97,0.0,7104.29,30927.64
2007-10-08,99.02,87.96,113.01,8550.05,0.0,7137.26,30788.95
2007-10-09,99.02,87.96,113.01,8570.32,0.0,7147.99,30934.31
2007-10-10,99.02,87.96,113.01,8708.16,0.0,7219.88,31198.73
